capability_id,department_code,department_name,symptom_code,canonical_symptom_name,keyword_variant,service_type,body_area,age_min,age_max,gender_scope,pregnancy_scope,default_priority,can_receive_direct,requires_referral,is_active,validation_status
CAP-0262,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,giọng khàn mấy hô nay,Khám mũi,THROAT,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0263,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,nói rè nhẹ,Khám họng,THROAT,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0264,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,giọng yếu nhiều,Khám tai,THROAT,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0265,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,khan tieng lien tuc,Khám tai,THROAT,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0266,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,mất tinếg từng lúc,Khám mũi,THROAT,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0267,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,giọng khàn,Khám mũi,THROAT,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0268,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,bị nói bị rè,Khám mũi,THROAT,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0269,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,toi giong yeu,Khám tai,THROAT,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0270,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,hay khàn tếng,Khám họng,THROAT,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0271,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,cảm giác mất tiếng,Khám mũi,THROAT,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0272,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,giọng khàn mấy hôm nay,Khám tai,THROAT,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0273,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,noi bi re nhe,Khám tai,THROAT,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0274,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,giọng yế nhiều,Khám mũi,THROAT,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0275,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,khàn tiếng liên tục,Khám mũi,THROAT,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0276,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,mất tiếng từng lúc,Khám họng,THROAT,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0277,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,giong khan,Khám họng,THROAT,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0278,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,bị nói bị rrè,Khám tai,THROAT,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0279,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,giọng yếu,Khám họng,THROAT,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0280,ENT,Tai Mũi Họng,HOARSENESS,Khàn tiếng,hay khàn tiếng,Khám mũi,THROAT,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0281,PED,Nhi khoa,SKIN_RASH,Phát ban,noi man do may hom nay,Đánh giá sốt trẻ em,SKIN,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0282,DERM,Da liễu,SKIN_RASH,Phát ban,bban da nhẹ,Khám tóc móng,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0283,DERM,Da liễu,SKIN_RASH,Phát ban,nổi nốt đỏ nhiều,Khám tóc móng,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0284,DERM,Da liễu,SKIN_RASH,Phát ban,da nổi mảng đỏ liên tục,Khám da,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0285,DERM,Da liễu,SKIN_RASH,Phát ban,phat ban tung luc,Khám da,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0286,DERM,Da liễu,SKIN_RASH,Phát ban,nổi mmẩn đỏ,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0287,DERM,Da liễu,SKIN_RASH,Phát ban,ban da,Khám da,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0288,DERM,Da liễu,SKIN_RASH,Phát ban,tôi nổi nốt đỏ,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0289,PED,Nhi khoa,SKIN_RASH,Phát ban,hay da noi mang do,Khám nhi,SKIN,0,15,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0290,PED,Nhi khoa,SKIN_RASH,Phát ban,cảm giác hát ban,Đánh giá sốt trẻ em,SKIN,0,15,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0291,PED,Nhi khoa,SKIN_RASH,Phát ban,nổi mẩn đỏ mấy hôm nay,Đánh giá sốt trẻ em,SKIN,0,15,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0292,PED,Nhi khoa,SKIN_RASH,Phát ban,ban da nhẹ,Theo dõi triệu chứng trẻ,SKIN,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0293,PED,Nhi khoa,SKIN_RASH,Phát ban,noi not do nhieu,Theo dõi triệu chứng trẻ,SKIN,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0294,DERM,Da liễu,SKIN_RASH,Phát ban,da nổi mảg đỏ liên tục,Khám tóc móng,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0295,DERM,Da liễu,SKIN_RASH,Phát ban,phát ban từng lúc,Khám da,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0296,PED,Nhi khoa,SKIN_RASH,Phát ban,nổi mẩn đỏ,Đánh giá sốt trẻ em,SKIN,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0297,DERM,Da liễu,SKIN_RASH,Phát ban,bi ban da,Khám tóc móng,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0298,PED,Nhi khoa,SKIN_RASH,Phát ban,ôti nổi nốt đỏ,Đánh giá sốt trẻ em,SKIN,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0299,PED,Nhi khoa,SKIN_RASH,Phát ban,hay da nổi mảng đỏ,Khám nhi,SKIN,0,15,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0300,DERM,Da liễu,SKIN_RASH,Phát ban,cảm giác phát ban,Khám tóc móng,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0301,DERM,Da liễu,ITCHING,Ngứa da,ngua toan than nhe,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0302,DERM,Da liễu,ITCHING,Ngứa da,ngứa từng mảng nhiều,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0303,DERM,Da liễu,ITCHING,Ngứa da,da rất ngứa liên tục,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0304,DERM,Da liễu,ITCHING,Ngứa da,ngứa về đêm từng lúc,Khám tóc móng,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0305,DERM,Da liễu,ITCHING,Ngứa da,ngua da,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0306,DERM,Da liễu,ITCHING,Ngứa da,bị ngứa toàn tthân,Khám da,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0307,DERM,Da liễu,ITCHING,Ngứa da,ngứa từng mảng,Khám tóc móng,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0308,DERM,Da liễu,ITCHING,Ngứa da,hay da rất ngứa,Khám tóc móng,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0309,DERM,Da liễu,ITCHING,Ngứa da,cam giac ngua ve dem,Khám da,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0310,DERM,Da liễu,ITCHING,Ngứa da,ngứa a mấy hôm nay,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0311,DERM,Da liễu,ITCHING,Ngứa da,ngứa toàn thân nhẹ,Khám tóc móng,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0312,DERM,Da liễu,ITCHING,Ngứa da,da rat ngua lien tuc,Khám da,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0313,DERM,Da liễu,ITCHING,Ngứa da,ngứa vvề đêm từng lúc,Khám tóc móng,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0314,DERM,Da liễu,ITCHING,Ngứa da,ngứa da,Khám da,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0315,DERM,Da liễu,ITCHING,Ngứa da,bị ngứa toàn thân,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0316,DERM,Da liễu,ITCHING,Ngứa da,toi ngua tung mang,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0317,DERM,Da liễu,ITCHING,Ngứa da,hay da rt ngứa,Khám tóc móng,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0318,DERM,Da liễu,ITCHING,Ngứa da,cảm giác ngứa về đêm,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0319,DERM,Da liễu,ITCHING,Ngứa da,ngứa da mấy hôm nay,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0320,DERM,Da liễu,ITCHING,Ngứa da,nga từng mảng nhiều,Khám da,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0321,DERM,Da liễu,SKIN_LESION,Tổn thương da,vet loet da nhieu,Khám tóc móng,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0322,DERM,Da liễu,SKIN_LESION,Tổn thương da,mảng da bất tưhờng liên tục,Khám tóc móng,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0323,DERM,Da liễu,SKIN_LESION,Tổn thương da,nốt trên da từng lúc,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0324,DERM,Da liễu,SKIN_LESION,Tổn thương da,vết da không lành,Khám tóc móng,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0325,DERM,Da liễu,SKIN_LESION,Tổn thương da,bi mun la tren da,Khám da,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0326,DERM,Da liễu,SKIN_LESION,Tổn thương da,tôi vết loét ad,Khám tóc móng,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0327,DERM,Da liễu,SKIN_LESION,Tổn thương da,hay mảng da bất thường,Khám tóc móng,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0328,DERM,Da liễu,SKIN_LESION,Tổn thương da,cảm giác nốt trên da,Khám tóc móng,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0329,DERM,Da liễu,SKIN_LESION,Tổn thương da,vet da khong lanh may hom nay,Khám da,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0330,DERM,Da liễu,SKIN_LESION,Tổn thương da,mụn lạ trnê da nhẹ,Khám da,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0331,DERM,Da liễu,SKIN_LESION,Tổn thương da,vết loét da nhiều,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0332,DERM,Da liễu,SKIN_LESION,Tổn thương da,mảng da bất thường liên tục,Khám da,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0333,DERM,Da liễu,SKIN_LESION,Tổn thương da,not tren da tung luc,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0334,DERM,Da liễu,SKIN_LESION,Tổn thương da,vết da không lànhh,Khám da,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0335,DERM,Da liễu,SKIN_LESION,Tổn thương da,mụn lạ trên da,Khám tóc móng,SKIN,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0336,DERM,Da liễu,SKIN_LESION,Tổn thương da,tôi vết loét da,Khám da,SKIN,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0337,DERM,Da liễu,SKIN_LESION,Tổn thương da,hay mang da bat thuong,Khám da,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0338,DERM,Da liễu,SKIN_LESION,Tổn thương da,cảm giác nốốt trên da,Khám da,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0339,DERM,Da liễu,SKIN_LESION,Tổn thương da,vết da không lành mấy hôm nay,Đánh giá tổn thương da,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0340,DERM,Da liễu,SKIN_LESION,Tổn thương da,mụn lạ trên da nhẹ,Khám tóc móng,SKIN,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0341,ENDO,Nội tiết,HAIR_LOSS,Rụng tóc,toc rung nhieu lien tuc,Đánh giá chuyển hóa,HAIR,16,120,ALL,ANY,NORMAL,true,true,true,SYNTHETIC_UNVALIDATED
CAP-0342,ENDO,Nội tiết,HAIR_LOSS,Rụng tóc,tóc thưa ttừng lúc,Khám nội tiết,HAIR,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0343,DERM,Da liễu,HAIR_LOSS,Rụng tóc,rụng tóc thành mảng,Đánh giá tổn thương da,HAIR,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0344,DERM,Da liễu,HAIR_LOSS,Rụng tóc,bị rụng tóc khi gội,Khám da,HAIR,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0345,DERM,Da liễu,HAIR_LOSS,Rụng tóc,toi rung toc,Đánh giá tổn thương da,HAIR,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0346,ENDO,Nội tiết,HAIR_LOSS,Rụng tóc,hay tóc rụng nhiềuu,Đánh giá cân nặng và khát nhiều,HAIR,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0347,DERM,Da liễu,HAIR_LOSS,Rụng tóc,cảm giác tóc thưa,Khám tóc móng,HAIR,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0348,ENDO,Nội tiết,HAIR_LOSS,Rụng tóc,rụng tóc thành mảng mấy hôm nay,Đánh giá cân nặng và khát nhiều,HAIR,16,120,ALL,ANY,HIGH,true,true,true,SYNTHETIC_UNVALIDATED
CAP-0349,DERM,Da liễu,HAIR_LOSS,Rụng tóc,rung toc khi goi nhe,Khám tóc móng,HAIR,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0350,ENDO,Nội tiết,HAIR_LOSS,Rụng tóc,rụng tóc nhhiều,Khám nội tiết,HAIR,16,120,ALL,ANY,HIGH,true,true,true,SYNTHETIC_UNVALIDATED
CAP-0351,ENDO,Nội tiết,HAIR_LOSS,Rụng tóc,tóc rụng nhiều liên tục,Đánh giá chuyển hóa,HAIR,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0352,ENDO,Nội tiết,HAIR_LOSS,Rụng tóc,tóc thưa từng lúc,Khám nội tiết,HAIR,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0353,ENDO,Nội tiết,HAIR_LOSS,Rụng tóc,rung toc thanh mang,Đánh giá cân nặng và khát nhiều,HAIR,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0354,ENDO,Nội tiết,HAIR_LOSS,Rụng tóc,bị rụng tóc kh gội,Khám nội tiết,HAIR,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0355,DERM,Da liễu,HAIR_LOSS,Rụng tóc,rụng tóc,Đánh giá tổn thương da,HAIR,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0356,DERM,Da liễu,HAIR_LOSS,Rụng tóc,hay tóc rụng nhiều,Khám tóc móng,HAIR,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0357,DERM,Da liễu,HAIR_LOSS,Rụng tóc,cam giac toc thua,Đánh giá tổn thương da,HAIR,0,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0358,ENDO,Nội tiết,HAIR_LOSS,Rụng tóc,rụng tóc htành mảng mấy hôm nay,Khám nội tiết,HAIR,16,120,ALL,ANY,NORMAL,true,true,true,SYNTHETIC_UNVALIDATED
CAP-0359,ENDO,Nội tiết,HAIR_LOSS,Rụng tóc,rụng tóc khi gội nhẹ,Đánh giá cân nặng và khát nhiều,HAIR,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0360,DERM,Da liễu,HAIR_LOSS,Rụng tóc,rụng tóc nhiều,Khám tóc móng,HAIR,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0361,RESP,Hô hấp,FEVER,Sốt,nguoi nong tung luc,Đánh giá khò khè,GENERAL,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0362,PED,Nhi khoa,FEVER,Sốt,ốst cao,Khám nhi,GENERAL,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0363,GENERAL,Nội tổng quát,FEVER,Sốt,sốt nhẹ,Sàng lọc ban đầu,GENERAL,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0364,PED,Nhi khoa,FEVER,Sốt,tôi nóng sốt,Đánh giá sốt trẻ em,GENERAL,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0365,RESP,Hô hấp,FEVER,Sốt,hay sot,Đánh giá ho,GENERAL,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0366,GENERAL,Nội tổng quát,FEVER,Sốt,cảm gic người nóng,Khám nội tổng quát,GENERAL,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0367,GENERAL,Nội tổng quát,FEVER,Sốt,sốt cao mấy hôm nay,Đánh giá triệu chứng chung,GENERAL,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0368,GENERAL,Nội tổng quát,FEVER,Sốt,sốt nhẹ nhẹ,Khám nội tổng quát,GENERAL,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0369,GENERAL,Nội tổng quát,FEVER,Sốt,nong sot nhieu,Đánh giá triệu chứng chung,GENERAL,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0370,PED,Nhi khoa,FEVER,Sốt,sốt iên tục,Đánh giá sốt trẻ em,GENERAL,0,15,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0371,GENERAL,Nội tổng quát,FEVER,Sốt,người nóng từng lúc,Khám nội tổng quát,GENERAL,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0372,RESP,Hô hấp,FEVER,Sốt,sốt cao,Đánh giá ho,GENERAL,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0373,RESP,Hô hấp,FEVER,Sốt,bi sot nhe,Khám hô hấp,GENERAL,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0374,GENERAL,Nội tổng quát,FEVER,Sốt,tôi nóng ssốt,Đánh giá triệu chứng chung,GENERAL,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0375,PED,Nhi khoa,FEVER,Sốt,hay sốt,Đánh giá sốt trẻ em,GENERAL,0,15,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0376,RESP,Hô hấp,FEVER,Sốt,cảm giác người nóng,Đánh giá ho,GENERAL,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0377,GENERAL,Nội tổng quát,FEVER,Sốt,sot cao may hom nay,Đánh giá triệu chứng chung,GENERAL,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0378,PED,Nhi khoa,FEVER,Sốt,ốt nhẹ nhẹ,Khám nhi,GENERAL,0,15,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0379,RESP,Hô hấp,FEVER,Sốt,nóng sốt nhiều,Đánh giá ho,GENERAL,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0380,RESP,Hô hấp,FEVER,Sốt,sốt liên tục,Khám hô hấp,GENERAL,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0381,RESP,Hô hấp,COUGH,Ho,ho khan,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0382,RESP,Hô hấp,COUGH,Ho,bị oh nhiều,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0383,ENT,Tai Mũi Họng,COUGH,Ho,ho từng cơn,Khám họng,RESPIRATORY,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0384,RESP,Hô hấp,COUGH,Ho,hay ho về đêm,Đánh giá ho,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0385,RESP,Hô hấp,COUGH,Ho,cam giac ho,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0386,ENT,Tai Mũi Họng,COUGH,Ho,ho khan mấy ôm nay,Khám họng,RESPIRATORY,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0387,RESP,Hô hấp,COUGH,Ho,ho nhiều nhẹ,Đánh giá khò khè,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0388,ENT,Tai Mũi Họng,COUGH,Ho,ho từng cơn nhiều,Khám họng,RESPIRATORY,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0389,RESP,Hô hấp,COUGH,Ho,ho ve dem lien tuc,Khám hô hấp,RESPIRATORY,16,120,ALL,ANY,LOW,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0390,RESP,Hô hấp,COUGH,Ho,oh từng lúc,Đánh giá ho,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0391,PED,Nhi khoa,COUGH,Ho,bị ho nhiều,Theo dõi triệu chứng trẻ,RESPIRATORY,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0392,ENT,Tai Mũi Họng,COUGH,Ho,toi ho tung con,Khám tai,RESPIRATORY,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0393,ENT,Tai Mũi Họng,COUGH,Ho,hay ho ềv đêm,Khám mũi,RESPIRATORY,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0394,ENT,Tai Mũi Họng,COUGH,Ho,cảm giác ho,Khám họng,RESPIRATORY,0,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0395,RESP,Hô hấp,COUGH,Ho,ho khan mấy hôm nay,Đánh giá ho,RESPIRATORY,16,120,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0396,ENT,Tai Mũi Họng,COUGH,Ho,ho nhieu nhe,Khám tai,RESPIRATORY,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0397,RESP,Hô hấp,COUGH,Ho,hho từng cơn nhiều,Đánh giá ho,RESPIRATORY,16,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0398,ENT,Tai Mũi Họng,COUGH,Ho,ho về đêm liên tục,Khám mũi,RESPIRATORY,0,120,ALL,ANY,HIGH,true,false,true,SYNTHETIC_UNVALIDATED
CAP-0399,PED,Nhi khoa,COUGH,Ho,ho từng lúc,Đánh giá sốt trẻ em,RESPIRATORY,0,15,ALL,ANY,NORMAL,true,false,true,SYNTHETIC_UNVALIDATED
